zip_code,min_medicare_pricing_for_new_patient,max_medicare_pricing_for_new_patient,mode_medicare_pricing_for_new_patient,min_copay_for_new_patient,max_copay_for_new_patient,mode_copay_for_new_patient,most_utilized_procedure_code_for_new_patient,min_medicare_pricing_for_established_patient,max_medicare_pricing_for_established_patient,mode_medicare_pricing_for_established_patient,min_copay_for_established_patient,max_copay_for_established_patient,mode_copay_for_established_patient,most_utilized_procedure_code_for_established_patient
56278,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56279,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56280,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56281,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56282,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56283,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56284,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56285,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56287,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56288,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56289,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56291,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56292,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56293,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56294,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56295,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56296,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56297,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56301,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56302,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56303,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56304,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56307,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56308,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56309,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56310,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56311,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56312,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56313,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56314,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56315,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56316,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56317,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56318,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56319,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56320,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56321,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56323,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56324,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56325,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56326,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56327,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56328,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56329,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56330,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56331,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56332,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56333,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56334,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56335,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56336,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56338,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56339,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56340,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56341,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56342,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56343,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56344,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56345,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56347,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56349,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56350,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56352,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56353,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56354,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56355,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56356,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56357,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56358,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56359,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56360,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56361,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56362,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56363,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56364,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56367,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56368,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56369,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56371,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56372,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56373,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56374,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56375,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56376,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56377,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56378,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56379,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56381,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56382,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56384,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56385,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56386,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56387,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56388,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56389,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56393,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56395,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56396,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56397,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56398,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56399,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56401,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56425,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56430,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56431,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56433,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56434,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56435,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56436,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56437,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56438,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56440,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56441,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56442,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56443,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56444,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56446,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56447,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56448,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56449,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56450,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56452,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56453,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56455,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56456,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56458,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56459,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56461,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56464,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56465,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56466,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56467,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56468,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56469,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56470,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56472,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56473,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56474,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56475,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56477,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56478,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56479,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56481,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56482,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56484,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56501,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56502,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56510,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56511,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56513,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56514,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56515,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56516,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56517,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56518,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56519,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56520,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56521,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56522,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56523,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56524,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56525,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56527,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56528,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56529,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56531,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56533,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56534,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56535,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56536,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56537,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56538,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56540,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56541,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56542,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56543,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56544,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56545,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56546,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56547,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56548,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56549,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56550,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56551,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56552,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56553,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56554,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56556,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56557,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56560,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56561,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56562,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56563,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56565,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56566,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56567,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56568,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56569,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56570,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56571,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56572,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56573,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56574,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56575,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56576,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56577,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56578,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56579,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56580,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56581,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56583,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56584,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56585,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56586,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56587,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56588,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56589,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56590,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56591,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56592,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56593,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56594,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56601,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56619,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56621,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56623,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56626,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56627,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56628,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56629,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56630,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56631,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
56633,56.008,168.28,168.28,14.002,42.07,42.07,99205,18.32,138.04,138.04,4.58,34.51,34.51,99215
